"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 02 00:13:55 UTC 2026","Sun Aug 02 00:13:55 UTC 2026","136","","com.fettqa.events.event.rest.RegistrationControllerApiTest","","com.fettqa.events.event.rest.RegistrationControllerApiTest","registration_withoutToken_returns401or403","registration_withoutToken_returns401or403()",""
"passed","Sun Aug 02 00:13:58 UTC 2026","Sun Aug 02 00:14:00 UTC 2026","1162","","com.fettqa.events.event.rest.RegistrationKafkaApiTest","","com.fettqa.events.event.rest.RegistrationKafkaApiTest","registration_publishesRegistrationCreatedEvent","registration_publishesRegistrationCreatedEvent()",""
"passed","Sun Aug 02 00:13:51 UTC 2026","Sun Aug 02 00:13:51 UTC 2026","262","","com.fettqa.events.event.rest.DeletePermissionsApiTest","","com.fettqa.events.event.rest.DeletePermissionsApiTest","user_cannotDeleteEvent","user_cannotDeleteEvent()",""
"passed","Sun Aug 02 00:13:50 UTC 2026","Sun Aug 02 00:13:50 UTC 2026","27","","com.fettqa.events.event.rest.AuthControllerApiTest","","com.fettqa.events.event.rest.AuthControllerApiTest","createEvent_withoutToken_returns403","createEvent_withoutToken_returns403()",""
"passed","Sun Aug 02 00:13:49 UTC 2026","Sun Aug 02 00:13:49 UTC 2026","486","","com.fettqa.events.event.rest.AdminUserControllerApiTest","","com.fettqa.events.event.rest.AdminUserControllerApiTest","updateRole_asAdmin_setsSuperUser","updateRole_asAdmin_setsSuperUser()",""
"passed","Sun Aug 02 00:13:47 UTC 2026","Sun Aug 02 00:13:49 UTC 2026","1970","","com.fettqa.events.event.rest.AdminUserControllerApiTest","","com.fettqa.events.event.rest.AdminUserControllerApiTest","listUsers_asAdmin_excludesAdminRole","listUsers_asAdmin_excludesAdminRole()",""
"passed","Sun Aug 02 00:13:53 UTC 2026","Sun Aug 02 00:13:53 UTC 2026","166","","com.fettqa.events.event.rest.EventControllerApiTest.EventLifecycle","","com.fettqa.events.event.rest.EventControllerApiTest$EventLifecycle","deleteEvent_returns204","deleteEvent_returns204()",""
"passed","Sun Aug 02 00:13:52 UTC 2026","Sun Aug 02 00:13:52 UTC 2026","204","","com.fettqa.events.event.rest.EventControllerApiTest.EventLifecycle","","com.fettqa.events.event.rest.EventControllerApiTest$EventLifecycle","getEventByName_returns200","getEventByName_returns200()",""
"passed","Sun Aug 02 00:13:40 UTC 2026","Sun Aug 02 00:13:40 UTC 2026","294","","com.fettqa.events.event.mock_mvc.EventControllerMockMvcTest","","com.fettqa.events.event.mock_mvc.EventControllerMockMvcTest","createEvent_returns201","createEvent_returns201()",""
"passed","Sun Aug 02 00:13:52 UTC 2026","Sun Aug 02 00:13:52 UTC 2026","127","","com.fettqa.events.event.rest.EventControllerApiTest.BulkEventCreation","","com.fettqa.events.event.rest.EventControllerApiTest$BulkEventCreation","createDuplicatedEventsBulk_returns400","createDuplicatedEventsBulk_returns400()",""
"passed","Sun Aug 02 00:13:50 UTC 2026","Sun Aug 02 00:13:51 UTC 2026","369","","com.fettqa.events.event.rest.DeletePermissionsApiTest","","com.fettqa.events.event.rest.DeletePermissionsApiTest","admin_canDeleteAnyRegistration","admin_canDeleteAnyRegistration()",""
"passed","Sun Aug 02 00:13:55 UTC 2026","Sun Aug 02 00:13:56 UTC 2026","362","","com.fettqa.events.event.rest.RegistrationControllerApiTest","","com.fettqa.events.event.rest.RegistrationControllerApiTest","registration_returns409_whenEventIsFull","registration_returns409_whenEventIsFull()",""
"passed","Sun Aug 02 00:13:53 UTC 2026","Sun Aug 02 00:13:54 UTC 2026","118","","com.fettqa.events.event.rest.EventControllerApiTest.EventLifecycle","","com.fettqa.events.event.rest.EventControllerApiTest$EventLifecycle","getEventById_returns404WhenMissing","getEventById_returns404WhenMissing()",""
"passed","Sun Aug 02 00:13:52 UTC 2026","Sun Aug 02 00:13:52 UTC 2026","382","","com.fettqa.events.event.rest.EventControllerApiTest.BulkEventCreation","","com.fettqa.events.event.rest.EventControllerApiTest$BulkEventCreation","createEventsBulk_returnsList","createEventsBulk_returnsList()",""
"passed","Sun Aug 02 00:13:54 UTC 2026","Sun Aug 02 00:13:54 UTC 2026","270","","com.fettqa.events.event.rest.RegistrationControllerApiTest","","com.fettqa.events.event.rest.RegistrationControllerApiTest","registration_returns201","registration_returns201()",""
"passed","Sun Aug 02 00:13:41 UTC 2026","Sun Aug 02 00:13:41 UTC 2026","20","","com.fettqa.events.event.mock_mvc.RegistrationControllerMockMvcTest","","com.fettqa.events.event.mock_mvc.RegistrationControllerMockMvcTest","create_returns201","create_returns201()",""
"passed","Sun Aug 02 00:13:53 UTC 2026","Sun Aug 02 00:13:53 UTC 2026","208","","com.fettqa.events.event.rest.EventControllerApiTest.EventLifecycle","","com.fettqa.events.event.rest.EventControllerApiTest$EventLifecycle","patchEvent_returns200","patchEvent_returns200()",""
"passed","Sun Aug 02 00:13:50 UTC 2026","Sun Aug 02 00:13:50 UTC 2026","173","","com.fettqa.events.event.rest.AuthControllerApiTest","","com.fettqa.events.event.rest.AuthControllerApiTest","createEvent_withAdminToken_returns201","createEvent_withAdminToken_returns201()",""
"passed","Sun Aug 02 00:13:52 UTC 2026","Sun Aug 02 00:13:53 UTC 2026","148","","com.fettqa.events.event.rest.EventControllerApiTest.EventLifecycle","","com.fettqa.events.event.rest.EventControllerApiTest$EventLifecycle","getEvent_returnsEmpty","getEvent_returnsEmpty()",""
"passed","Sun Aug 02 00:13:49 UTC 2026","Sun Aug 02 00:13:49 UTC 2026","180","","com.fettqa.events.event.rest.AdminUserControllerApiTest","","com.fettqa.events.event.rest.AdminUserControllerApiTest","listUsers_asUser_returns403","listUsers_asUser_returns403()",""
"passed","Sun Aug 02 00:13:53 UTC 2026","Sun Aug 02 00:13:53 UTC 2026","165","","com.fettqa.events.event.rest.EventControllerApiTest.EventLifecycle","","com.fettqa.events.event.rest.EventControllerApiTest$EventLifecycle","getEventById_returns200","getEventById_returns200()",""
"passed","Sun Aug 02 00:13:54 UTC 2026","Sun Aug 02 00:13:54 UTC 2026","468","","com.fettqa.events.event.rest.RegistrationControllerApiTest","","com.fettqa.events.event.rest.RegistrationControllerApiTest","registration_concurrent_respectsMaxSeats","registration_concurrent_respectsMaxSeats()",""
"passed","Sun Aug 02 00:13:50 UTC 2026","Sun Aug 02 00:13:50 UTC 2026","455","","com.fettqa.events.event.rest.DeletePermissionsApiTest","","com.fettqa.events.event.rest.DeletePermissionsApiTest","user_cannotDeleteSomeoneElsesRegistration","user_cannotDeleteSomeoneElsesRegistration()",""
"passed","Sun Aug 02 00:13:53 UTC 2026","Sun Aug 02 00:13:53 UTC 2026","182","","com.fettqa.events.event.rest.EventControllerApiTest.EventLifecycle","","com.fettqa.events.event.rest.EventControllerApiTest$EventLifecycle","patchEvent_returns400","patchEvent_returns400()",""
"passed","Sun Aug 02 00:13:51 UTC 2026","Sun Aug 02 00:13:51 UTC 2026","161","","com.fettqa.events.event.rest.DeletePermissionsApiTest","","com.fettqa.events.event.rest.DeletePermissionsApiTest","admin_canDeleteAnyEvent","admin_canDeleteAnyEvent()",""
"passed","Sun Aug 02 00:13:53 UTC 2026","Sun Aug 02 00:13:53 UTC 2026","148","","com.fettqa.events.event.rest.EventControllerApiTest.EventLifecycle","","com.fettqa.events.event.rest.EventControllerApiTest$EventLifecycle","createEvent_returns201","createEvent_returns201()",""
