"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 31 14:47:22 UTC 2026","Fri Jul 31 14:47:22 UTC 2026","22","","com.fettqa.events.event.rest.AuthControllerApiTest","","com.fettqa.events.event.rest.AuthControllerApiTest","createEvent_withoutToken_returns403","createEvent_withoutToken_returns403()",""
"passed","Fri Jul 31 14:47:15 UTC 2026","Fri Jul 31 14:47:15 UTC 2026","14","","com.fettqa.events.event.mock_mvc.RegistrationControllerMockMvcTest","","com.fettqa.events.event.mock_mvc.RegistrationControllerMockMvcTest","create_returns201","create_returns201()",""
"passed","Fri Jul 31 14:47:22 UTC 2026","Fri Jul 31 14:47:23 UTC 2026","417","","com.fettqa.events.event.rest.DeletePermissionsApiTest","","com.fettqa.events.event.rest.DeletePermissionsApiTest","user_cannotDeleteSomeoneElsesRegistration","user_cannotDeleteSomeoneElsesRegistration()",""
"passed","Fri Jul 31 14:47:25 UTC 2026","Fri Jul 31 14:47:26 UTC 2026","240","","com.fettqa.events.event.rest.RegistrationControllerApiTest","","com.fettqa.events.event.rest.RegistrationControllerApiTest","registration_returns201","registration_returns201()",""
"passed","Fri Jul 31 14:47:24 UTC 2026","Fri Jul 31 14:47:24 UTC 2026","112","","com.fettqa.events.event.rest.EventControllerApiTest.BulkEventCreation","","com.fettqa.events.event.rest.EventControllerApiTest$BulkEventCreation","createDuplicatedEventsBulk_returns400","createDuplicatedEventsBulk_returns400()",""
"passed","Fri Jul 31 14:47:25 UTC 2026","Fri Jul 31 14:47:25 UTC 2026","143","","com.fettqa.events.event.rest.EventControllerApiTest.EventLifecycle","","com.fettqa.events.event.rest.EventControllerApiTest$EventLifecycle","getEventById_returns200","getEventById_returns200()",""
"passed","Fri Jul 31 14:47:29 UTC 2026","Fri Jul 31 14:47:30 UTC 2026","1074","","com.fettqa.events.event.rest.RegistrationKafkaApiTest","","com.fettqa.events.event.rest.RegistrationKafkaApiTest","registration_publishesRegistrationCreatedEvent","registration_publishesRegistrationCreatedEvent()",""
"passed","Fri Jul 31 14:47:31 UTC 2026","Fri Jul 31 14:47:32 UTC 2026","654","","com.fettqa.events.event.spring_boot.RegistrationKafkaIT","","com.fettqa.events.event.spring_boot.RegistrationKafkaIT","publishesAndRead","publishesAndRead()",""
"passed","Fri Jul 31 14:47:23 UTC 2026","Fri Jul 31 14:47:24 UTC 2026","295","","com.fettqa.events.event.rest.DeletePermissionsApiTest","","com.fettqa.events.event.rest.DeletePermissionsApiTest","user_canDeleteOwnRegistration","user_canDeleteOwnRegistration()",""
"passed","Fri Jul 31 14:47:26 UTC 2026","Fri Jul 31 14:47:26 UTC 2026","244","","com.fettqa.events.event.rest.RegistrationControllerApiTest","","com.fettqa.events.event.rest.RegistrationControllerApiTest","get_registration_returns200","get_registration_returns200()",""
"passed","Fri Jul 31 14:47:23 UTC 2026","Fri Jul 31 14:47:23 UTC 2026","227","","com.fettqa.events.event.rest.DeletePermissionsApiTest","","com.fettqa.events.event.rest.DeletePermissionsApiTest","user_cannotDeleteEvent","user_cannotDeleteEvent()",""
"passed","Fri Jul 31 14:47:22 UTC 2026","Fri Jul 31 14:47:22 UTC 2026","118","","com.fettqa.events.event.rest.AuthControllerApiTest","","com.fettqa.events.event.rest.AuthControllerApiTest","loginAdmin_returnsToken","loginAdmin_returnsToken()",""
"passed","Fri Jul 31 14:47:22 UTC 2026","Fri Jul 31 14:47:22 UTC 2026","143","","com.fettqa.events.event.rest.AuthControllerApiTest","","com.fettqa.events.event.rest.AuthControllerApiTest","createEvent_withAdminToken_returns201","createEvent_withAdminToken_returns201()",""
"passed","Fri Jul 31 14:47:26 UTC 2026","Fri Jul 31 14:47:26 UTC 2026","376","","com.fettqa.events.event.rest.RegistrationControllerApiTest","","com.fettqa.events.event.rest.RegistrationControllerApiTest","registration_concurrent_respectsMaxSeats","registration_concurrent_respectsMaxSeats()",""
