"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 01 05:23:08 UTC 2026","Sat Aug 01 05:23:08 UTC 2026","158","","com.fettqa.events.event.rest.DeletePermissionsApiTest","","com.fettqa.events.event.rest.DeletePermissionsApiTest","admin_canDeleteAnyEvent","admin_canDeleteAnyEvent()",""
"passed","Sat Aug 01 05:23:11 UTC 2026","Sat Aug 01 05:23:11 UTC 2026","267","","com.fettqa.events.event.rest.RegistrationControllerApiTest","","com.fettqa.events.event.rest.RegistrationControllerApiTest","registration_returns201","registration_returns201()",""
"passed","Sat Aug 01 05:23:10 UTC 2026","Sat Aug 01 05:23:11 UTC 2026","179","","com.fettqa.events.event.rest.EventControllerApiTest.EventLifecycle","","com.fettqa.events.event.rest.EventControllerApiTest$EventLifecycle","patchEvent_returns400","patchEvent_returns400()",""
"passed","Sat Aug 01 05:23:07 UTC 2026","Sat Aug 01 05:23:07 UTC 2026","164","","com.fettqa.events.event.rest.AuthControllerApiTest","","com.fettqa.events.event.rest.AuthControllerApiTest","createEvent_withAdminToken_returns201","createEvent_withAdminToken_returns201()",""
"passed","Sat Aug 01 05:23:08 UTC 2026","Sat Aug 01 05:23:09 UTC 2026","243","","com.fettqa.events.event.rest.DeletePermissionsApiTest","","com.fettqa.events.event.rest.DeletePermissionsApiTest","user_cannotDeleteEvent","user_cannotDeleteEvent()",""
"passed","Sat Aug 01 05:22:58 UTC 2026","Sat Aug 01 05:22:58 UTC 2026","217","","com.fettqa.events.event.mock_mvc.EventControllerMockMvcTest","","com.fettqa.events.event.mock_mvc.EventControllerMockMvcTest","createEvent_returns201","createEvent_returns201()",""
"passed","Sat Aug 01 05:22:59 UTC 2026","Sat Aug 01 05:22:59 UTC 2026","32","","com.fettqa.events.event.mock_mvc.RegistrationControllerMockMvcTest","","com.fettqa.events.event.mock_mvc.RegistrationControllerMockMvcTest","create_returns201","create_returns201()",""
"passed","Sat Aug 01 05:23:07 UTC 2026","Sat Aug 01 05:23:07 UTC 2026","143","","com.fettqa.events.event.rest.AuthControllerApiTest","","com.fettqa.events.event.rest.AuthControllerApiTest","createEvent_withUserToken_returns403","createEvent_withUserToken_returns403()",""
"passed","Sat Aug 01 05:23:12 UTC 2026","Sat Aug 01 05:23:12 UTC 2026","236","","com.fettqa.events.event.rest.RegistrationControllerApiTest","","com.fettqa.events.event.rest.RegistrationControllerApiTest","registration_returns409_whenEmailAlreadyRegistered","registration_returns409_whenEmailAlreadyRegistered()",""
"passed","Sat Aug 01 05:22:58 UTC 2026","Sat Aug 01 05:22:58 UTC 2026","70","","com.fettqa.events.event.mock_mvc.EventControllerMockMvcTest","","com.fettqa.events.event.mock_mvc.EventControllerMockMvcTest","createEvent_returns400","createEvent_returns400()",""
"passed","Sat Aug 01 05:23:09 UTC 2026","Sat Aug 01 05:23:09 UTC 2026","375","","com.fettqa.events.event.rest.EventControllerApiTest.BulkEventCreation","","com.fettqa.events.event.rest.EventControllerApiTest$BulkEventCreation","createEventsBulk_returnsList","createEventsBulk_returnsList()",""
"passed","Sat Aug 01 05:23:11 UTC 2026","Sat Aug 01 05:23:11 UTC 2026","113","","com.fettqa.events.event.rest.EventControllerApiTest.EventLifecycle","","com.fettqa.events.event.rest.EventControllerApiTest$EventLifecycle","getEventById_returns404WhenMissing","getEventById_returns404WhenMissing()",""
