"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 03 18:26:30 UTC 2026","Mon Aug 03 18:26:30 UTC 2026","360","","com.fettqa.events.event.rest.DeletePermissionsApiTest","","com.fettqa.events.event.rest.DeletePermissionsApiTest","user_canDeleteOwnRegistration","user_canDeleteOwnRegistration()",""
"passed","Mon Aug 03 18:26:40 UTC 2026","Mon Aug 03 18:26:41 UTC 2026","725","","com.fettqa.events.event.spring_boot.RegistrationKafkaIT","","com.fettqa.events.event.spring_boot.RegistrationKafkaIT","publishesAndRead","publishesAndRead()",""
"passed","Mon Aug 03 18:26:38 UTC 2026","Mon Aug 03 18:26:39 UTC 2026","1192","","com.fettqa.events.event.rest.RegistrationKafkaApiTest","","com.fettqa.events.event.rest.RegistrationKafkaApiTest","registration_publishesRegistrationCreatedEvent","registration_publishesRegistrationCreatedEvent()",""
"passed","Mon Aug 03 18:26:31 UTC 2026","Mon Aug 03 18:26:31 UTC 2026","156","","com.fettqa.events.event.rest.EventControllerApiTest.EventLifecycle","","com.fettqa.events.event.rest.EventControllerApiTest$EventLifecycle","getEvent_returnsEmpty","getEvent_returnsEmpty()",""
"passed","Mon Aug 03 18:26:28 UTC 2026","Mon Aug 03 18:26:28 UTC 2026","175","","com.fettqa.events.event.rest.AuthControllerApiTest","","com.fettqa.events.event.rest.AuthControllerApiTest","createEvent_withAdminToken_returns201","createEvent_withAdminToken_returns201()",""
"passed","Mon Aug 03 18:26:28 UTC 2026","Mon Aug 03 18:26:29 UTC 2026","478","","com.fettqa.events.event.rest.DeletePermissionsApiTest","","com.fettqa.events.event.rest.DeletePermissionsApiTest","user_cannotDeleteSomeoneElsesRegistration","user_cannotDeleteSomeoneElsesRegistration()",""
"passed","Mon Aug 03 18:26:32 UTC 2026","Mon Aug 03 18:26:33 UTC 2026","299","","com.fettqa.events.event.rest.RegistrationControllerApiTest","","com.fettqa.events.event.rest.RegistrationControllerApiTest","registration_returns201","registration_returns201()",""
"passed","Mon Aug 03 18:26:29 UTC 2026","Mon Aug 03 18:26:29 UTC 2026","163","","com.fettqa.events.event.rest.DeletePermissionsApiTest","","com.fettqa.events.event.rest.DeletePermissionsApiTest","admin_canDeleteAnyEvent","admin_canDeleteAnyEvent()",""
"passed","Mon Aug 03 18:26:29 UTC 2026","Mon Aug 03 18:26:30 UTC 2026","270","","com.fettqa.events.event.rest.DeletePermissionsApiTest","","com.fettqa.events.event.rest.DeletePermissionsApiTest","user_cannotDeleteEvent","user_cannotDeleteEvent()",""
"passed","Mon Aug 03 18:26:33 UTC 2026","Mon Aug 03 18:26:33 UTC 2026","461","","com.fettqa.events.event.rest.RegistrationControllerApiTest","","com.fettqa.events.event.rest.RegistrationControllerApiTest","registration_concurrent_respectsMaxSeats","registration_concurrent_respectsMaxSeats()",""
"passed","Mon Aug 03 18:26:32 UTC 2026","Mon Aug 03 18:26:32 UTC 2026","118","","com.fettqa.events.event.rest.EventControllerApiTest.EventLifecycle","","com.fettqa.events.event.rest.EventControllerApiTest$EventLifecycle","getEventById_returns404WhenMissing","getEventById_returns404WhenMissing()",""
"passed","Mon Aug 03 18:26:18 UTC 2026","Mon Aug 03 18:26:19 UTC 2026","239","","com.fettqa.events.event.mock_mvc.EventControllerMockMvcTest","","com.fettqa.events.event.mock_mvc.EventControllerMockMvcTest","createEvent_returns201","createEvent_returns201()",""
"passed","Mon Aug 03 18:26:32 UTC 2026","Mon Aug 03 18:26:32 UTC 2026","161","","com.fettqa.events.event.rest.EventControllerApiTest.EventLifecycle","","com.fettqa.events.event.rest.EventControllerApiTest$EventLifecycle","getEventById_returns200","getEventById_returns200()",""
"passed","Mon Aug 03 18:26:31 UTC 2026","Mon Aug 03 18:26:31 UTC 2026","345","","com.fettqa.events.event.rest.EventControllerApiTest.EventLifecycle","","com.fettqa.events.event.rest.EventControllerApiTest$EventLifecycle","searchEvents_returnsPagedResult","searchEvents_returnsPagedResult()",""
"passed","Mon Aug 03 18:26:30 UTC 2026","Mon Aug 03 18:26:31 UTC 2026","139","","com.fettqa.events.event.rest.EventControllerApiTest.BulkEventCreation","","com.fettqa.events.event.rest.EventControllerApiTest$BulkEventCreation","createInvalidEventsBulk_returns400","createInvalidEventsBulk_returns400()",""
"passed","Mon Aug 03 18:26:31 UTC 2026","Mon Aug 03 18:26:32 UTC 2026","139","","com.fettqa.events.event.rest.EventControllerApiTest.EventLifecycle","","com.fettqa.events.event.rest.EventControllerApiTest$EventLifecycle","createEvent_returns201","createEvent_returns201()",""
"passed","Mon Aug 03 18:26:27 UTC 2026","Mon Aug 03 18:26:27 UTC 2026","194","","com.fettqa.events.event.rest.AdminUserControllerApiTest","","com.fettqa.events.event.rest.AdminUserControllerApiTest","listUsers_asUser_returns403","listUsers_asUser_returns403()",""
"passed","Mon Aug 03 18:26:33 UTC 2026","Mon Aug 03 18:26:33 UTC 2026","269","","com.fettqa.events.event.rest.RegistrationControllerApiTest","","com.fettqa.events.event.rest.RegistrationControllerApiTest","get_registration_returns200","get_registration_returns200()",""
"passed","Mon Aug 03 18:26:25 UTC 2026","Mon Aug 03 18:26:27 UTC 2026","2003","","com.fettqa.events.event.rest.AdminUserControllerApiTest","","com.fettqa.events.event.rest.AdminUserControllerApiTest","listUsers_asAdmin_excludesAdminRole","listUsers_asAdmin_excludesAdminRole()",""
"passed","Mon Aug 03 18:26:30 UTC 2026","Mon Aug 03 18:26:30 UTC 2026","376","","com.fettqa.events.event.rest.EventControllerApiTest.BulkEventCreation","","com.fettqa.events.event.rest.EventControllerApiTest$BulkEventCreation","createEventsBulk_returnsList","createEventsBulk_returnsList()",""
"passed","Mon Aug 03 18:26:27 UTC 2026","Mon Aug 03 18:26:28 UTC 2026","471","","com.fettqa.events.event.rest.AdminUserControllerApiTest","","com.fettqa.events.event.rest.AdminUserControllerApiTest","updateRole_asAdmin_setsSuperUser","updateRole_asAdmin_setsSuperUser()",""
"passed","Mon Aug 03 18:26:33 UTC 2026","Mon Aug 03 18:26:34 UTC 2026","132","","com.fettqa.events.event.rest.RegistrationControllerApiTest","","com.fettqa.events.event.rest.RegistrationControllerApiTest","get_registration_returns404","get_registration_returns404()",""
"passed","Mon Aug 03 18:26:32 UTC 2026","Mon Aug 03 18:26:32 UTC 2026","204","","com.fettqa.events.event.rest.EventControllerApiTest.EventLifecycle","","com.fettqa.events.event.rest.EventControllerApiTest$EventLifecycle","patchEvent_returns200","patchEvent_returns200()",""
"passed","Mon Aug 03 18:26:31 UTC 2026","Mon Aug 03 18:26:31 UTC 2026","130","","com.fettqa.events.event.rest.EventControllerApiTest.BulkEventCreation","","com.fettqa.events.event.rest.EventControllerApiTest$BulkEventCreation","createDuplicatedEventsBulk_returns400","createDuplicatedEventsBulk_returns400()",""
"passed","Mon Aug 03 18:26:35 UTC 2026","Mon Aug 03 18:26:35 UTC 2026","363","","com.fettqa.events.event.rest.RegistrationControllerApiTest","","com.fettqa.events.event.rest.RegistrationControllerApiTest","registration_returns409_whenEventIsFull","registration_returns409_whenEventIsFull()",""
